,id,expression,emotion,score
1014,21014,"yo yo yo,my name is darthvader \ni feel like i need to puff on my inhaler (i'm no rapper but that was some sick bars)  bars rap",fear,0.25
1015,21015,nana 4 hoco bc my dream since freshman year awe 😙❤❤❤ <subject>,fear,0.25
1016,21016,"<subject> thanks for getting back to me, exemplary customer service for a loyal customer jk  residentadvisor poorservice",fear,0.25
1017,21017,every year i go to universal studios to horror nights as a 3rd wheel lol 😊😂,fear,0.25
1018,21018,my goals are so big they scare small minds,fear,0.25
1019,21019,if you do me wrong i will not hesitate to block you and cut you out of my life completely 😇 it's one of my greatest talents,fear,0.25
1020,21020,solid starts by bozzelli and benevans. hoping for a good start !,fear,0.25
1021,21021,<subject> i could pop round ,fear,0.25
1022,21022,step over fear and rely on faith!,fear,0.25
1023,21023,"<subject> <subject> <subject> yeah, uk was quite the ",fear,0.25
1024,21024,"open to suggestions on a good horror movie. just saw 31 and it follows recently, dug both. gimme something good. movienight netflix",fear,0.25
1025,21025,research has determined 70% of laughter is actually .,fear,0.25
1026,21026,i like cycling because i get to intimidate people with my powerful calves &amp; horrendous tan lines.,fear,0.25
1027,21027,"<subject> <subject> that is noah ark, it's a terrific design.",fear,0.25
1028,21028,"<subject> hey, y'all announced it like immediately after i asked. nice. thanks y'all ",fear,0.25
1029,21029,"in my room 101 would go  russell howard,tom odell,michael buble!!! pants nogood ",fear,0.25
1030,21030,"<subject> <subject> hey michael! thanks for following up, yeah i think you'd be a terrific contrib. looping in assoc ed juliana",fear,0.25
1031,21031,im what a 90s tv bully would call 'a nerd' but i would rather shove one thousand nickels into my right earhole than go to new york comic con,fear,0.25
1032,21032,you have a problem? yes! can you do something about it? no! than why worry,fear,0.25
1033,21033,<subject> their slogan should've been start instead of finish,fear,0.25
1034,21034,<subject> <subject> <subject>   <subject> took its first baby  step now let's hope they will start running,fear,0.25
1035,21035,"the radio just told me lady gaga is going country, which is like if the beatles decided to do opera singing for their final albums ",fear,0.24600000000000002
1036,21036,this week's massacre theatre pert by <subject> is the first one i can think of that requires subtitles. ,fear,0.245
1037,21037,<subject> <subject> any of y'all remember when mlb tried a futuristic jersey those were all ,fear,0.24
1038,21038,"show your new job you're not afraid of new tasks. take on a project, be brave, make an impression. worktivetruth",fear,0.22899999999999998
1039,21039,action is the foundational key to all success ~pablo picasso inspiring quote action hustle  dosomething success,fear,0.22899999999999998
1040,21040,<subject> ka- like the start of cake and then like saying c - if that makes sense 😭😂,fear,0.22899999999999998
1041,21041,<subject> <subject> in fact they need to start making all holidays! maybe even e dry month pick a theme so we can have them all year,fear,0.22899999999999998
1042,21042,81' goal scorer vidar kjartansson comes off in favor of dor micha! another terrific performance by <subject> yallamaccabi,fear,0.22899999999999998
1043,21043,round 2  pcola,fear,0.22899999999999998
1044,21044,"everywhere i go, the air i breathe in tastes like home.' - <subject> ",fear,0.22899999999999998
1045,21045,"jorge deserves it, honestly. he's weak.  90dayfiance",fear,0.22899999999999998
1046,21046,not sure that men can handle a woman that's got her crap together.  independent,fear,0.22899999999999998
1047,21047,<subject> it wasn't a joke . ,fear,0.22899999999999998
1048,21048,don't be so shy nl,fear,0.22899999999999998
1049,21049,ladies and gentlemen\nafter the tremendous success of panamaleaks\nnow presenting bahamasleaks 😂,fear,0.22899999999999998
1050,21050,don't be afraid to give up the good to go for the great. - john d. rockefeller quote inspiration afraid great motivation,fear,0.22899999999999998
1051,21051,pretty excited for american horror story tonight,fear,0.22899999999999998
1052,21052,<subject> yes! that was my one qualm. these are deeply theological issues we're engaging theologically.,fear,0.22899999999999998
1053,21053,"aberdeen st johnstone, let's see who can punt it the furthest ",fear,0.22899999999999998
1054,21054,"jorge deserves it, honestly. he's weak. revolting 90dayfiance",fear,0.22899999999999998
1055,21055,at the end of the day i know that my kids will never worry about me leaving them 💕,fear,0.22899999999999998
1056,21056,i really wanna go fright night at thorpe park next month 👻,fear,0.22899999999999998
1057,21057,"fear blocks blessings, faith unlocks them. manup  faith",fear,0.22899999999999998
1058,21058,anyone else find <subject> 'anniversary windows 10 update 1607' a complete ,fear,0.22899999999999998
1059,21059,i was having a good dream.. and then my alarm went off,fear,0.22899999999999998
1060,21060,huns are like a box of coffee revels ,fear,0.22899999999999998
1061,21061,<subject> it ain't that serious. houvsne  igotbetterthingstodotonightthandie,fear,0.22899999999999998
1062,21062,"and i would advise that everyone wait to watch <subject> ,or actually don't wait, just don't even watch it because it is awful",fear,0.22899999999999998
1063,21063,<subject> be nice if the texans could hold onto the ball to give fuller and hopkins a chance!!!  tnf,fear,0.22899999999999998
1064,21064,bout to read this article 'moving the conversation forward: homosexuality &amp; christianity' from someone in the foursquare church ,fear,0.22399999999999998
1065,21065,<subject> <subject> thanks. ,fear,0.22
1066,21066,don't let the behavior of others destroy ur inner peace.' -dalai lama <subject> healing depression  intuition meditation book,fear,0.22
1067,21067,<subject> more like quickie divorce ,fear,0.21600000000000003
1068,21068,"<subject>  it also helps that the majority of nfl coaching is inept. some of bill o'brien's play calling was wow, ! gopats",fear,0.214
1069,21069,"if you think you're good to go already, don't worry about it.",fear,0.20800000000000002
1070,21070,"yo yo yo,my name is darthvader \ni feel like i need to puff on my inhaler (i'm no rapper but that was some sick bars) breathless bars rap",fear,0.20800000000000002
1071,21071,"ok, ok.. i know.. my last tweet was ",fear,0.20800000000000002
1072,21072,"it's a good day at work when you get to shake jim lehrer's hand. thanks, <subject>! still kicking myself for being to shy to hug <subject>.",fear,0.20800000000000002
1073,21073,<subject> yes indeed! we know masses of students would be so excited to see you! we need to get this sorted! haunt,fear,0.20800000000000002
1074,21074,".<subject>’ chris williams: 5 yards shy of joining 1,000-yard club. bowman (1,279), walker (1,168) &amp; roosevelt (1,095) already there. cfl",fear,0.20800000000000002
1075,21075,<subject> <subject> hahahaa you know coy!,fear,0.20800000000000002
1076,21076,ellie from <subject> is here to answer your questions! don't be shy - she loves talking about equestrian fashion ;-) equestrianhour,fear,0.20800000000000002
1077,21077,enjoyed seamlessly setting my alarm using okgoogle nougat. just tell okgoogle what to do and she does it. personalassistant,fear,0.20800000000000002
1078,21078,don't be afraid to give up the good to go for the great. - john d. rockefeller quote inspiration  great motivation,fear,0.2
1079,21079,<subject> i could of told you that one lmfao 😂 then old niggas get wasted and start fucking around,fear,0.2
1080,21080,"i have learned over the years that when one's mind is made up, this diminishes fear. –rosa parks quotes motivation",fear,0.188
1081,21081,just want to be a dad so i can play kick the baby with my little one southpark mellogang  edm plur dad djlife dj producer,fear,0.188
1082,21082,"i like the commercial where <subject>, on a chocolate milk bender, steals a soccer ball from some guys and refuses to give it back. ",fear,0.188
1083,21083,<subject> awe i'm sorry! i have 2 dogs 3 cats &amp; a snake,fear,0.188
1084,21084,"if you truly want more of god in your life, it requires letting go of some of the old things, to allow new things to flourish. stop ",fear,0.188
1085,21085,it's not always how you start it's how you finish,fear,0.188
1086,21086,my mind always seems to work its best at night ,fear,0.188
1087,21087,i'm excited for the firstdayoffall &amp; the rest of the season. i have 2 halloween scare events i'm covering for <subject> in the next week,fear,0.188
1088,21088,^^^^^\n//don't worry if your character is already taken. the rp i'm looking for is a non couple forming rp. just a fun loving haunting.//\n^^^,fear,0.188
1089,21089,<subject> you are all our angelic comrades! ,fear,0.188
1090,21090,<subject> <subject> <subject> don't ever compare those scrubs to ben..he'll shake off your whole dl and throw a td 7,fear,0.188
1091,21091,<subject> <subject> <subject> shew. that was ,fear,0.188
1092,21092,profit are from 5-20% per day to 100-300% per month.don't hesitate to contact us for the more results! info<subject>.com,fear,0.188
